-0.01983,-0.137736,-0.286848,-0.0113021,0.00424695,0.123296
-0.0856647,-0.219572,-0.360903,-0.0289839,0.00755911,0.119103
-0.121852,-0.247996,-0.123727,-0.0395187,-8.62581e-05,0.12369
-0.062149,-0.277952,-0.200757,-0.0304976,-0.00522689,0.121837
-0.0596689,-0.360055,-0.169063,-0.0154237,0.00828255,0.120635
-0.266334,-0.413331,0.613266,-0.0290936,-0.0254821,0.186923
-0.524638,-0.434592,0.327701,-0.017132,-0.0347101,0.190675
-0.672825,-0.469777,0.33848,-0.00496751,-0.0426562,0.191252
-0.738601,-0.56653,0.164478,-0.00306622,-0.0406137,0.190432
-0.7736,-0.612867,0.0950451,-0.00838184,-0.0138258,0.187216
-0.71818,-0.604798,0.121522,-0.0166121,0.0193697,0.17717
-0.633798,-0.596698,0.174458,-0.0281535,0.0237407,0.17138
-0.555158,-0.531456,0.0210877,-0.022805,0.0281857,0.173743
-0.499513,-0.518883,0.0241109,-0.0249681,0.025542,0.174868
-0.543045,-0.487528,0.0420611,-0.0208886,0.0286629,0.171922
-0.496174,-0.514733,0.116652,-0.0160651,0.0168946,0.152393
-0.503299,-0.553591,0.0998403,-0.0100937,0.0237834,0.151655
-0.505332,-0.537696,-0.00961482,-0.0195583,0.0220228,0.149519
-0.530494,-0.486128,0.0298158,-0.0335682,0.0156153,0.149457
-0.558604,-0.438434,0.0140087,-0.0328397,0.0171909,0.148428
-0.517252,-1.23485,0.722534,0.0910982,-0.0103082,0.112426
-0.417737,-1.44793,-0.238806,0.0359114,0.0531259,0.122966
-0.277802,-1.27702,-1.21829,-0.0559813,0.0629981,0.113552
-0.148401,-0.936471,-2.14592,-0.0823331,0.0680985,0.114864
-0.191075,-0.468577,-2.27087,-0.123606,0.0442676,0.11291
0.0303142,-0.791982,1.59093,0.0607418,0.0795311,0.116334
0.175898,-0.748936,1.09325,-0.0173331,0.0787056,0.109649
0.147408,-0.470852,0.641098,-0.0545569,0.04819,0.109335
-0.0258962,-0.170659,-0.351636,-0.0587151,0.00314502,0.112356
-0.31736,0.113557,-0.847367,-0.0882706,-0.0330598,0.106065
-0.304898,-0.0566835,0.143211,-0.0346467,0.00480048,-0.0363312
-0.315009,-0.204937,0.22867,-0.0376094,0.0108998,-0.0370209
-0.32722,-0.329992,0.244498,-0.0371119,0.0122552,-0.04017
-0.317841,-0.452114,0.244208,-0.0385217,0.0100714,-0.0382333
-0.315004,-0.529872,0.279308,-0.0390475,0.00348448,-0.0364437
0.57711,-0.316494,-1.86766,-0.113006,0.126567,-0.0512696
1.29182,-0.243605,-1.06581,-0.088921,0.15823,-0.0487493
1.76453,-0.239158,-0.626614,-0.0759446,0.159622,-0.0489265
1.87976,-0.223818,0.0983279,-0.0955286,0.0970729,-0.0505887
1.66717,-0.243086,0.796267,-0.0820244,0.0300496,-0.0492044
1.10733,-0.51608,0.896392,-0.0279656,-0.0224837,-0.0713703
0.645973,-0.83796,0.696104,0.00282972,-0.0138338,-0.0692218
0.372331,-1.09691,0.704629,0.00405971,0.000950184,-0.0662498
0.169211,-1.23506,0.73455,-0.0013429,0.00156258,-0.0671437
-0.0478253,-1.32719,0.495275,-0.00216524,-0.00446505,-0.0645797
0.0684402,-1.2288,0.39303,-0.0316913,0.0260237,-0.0518311
0.143562,-1.09679,0.193481,-0.054759,0.0136996,-0.051513
0.0732316,-0.927684,0.212331,-0.0607453,-0.000306109,-0.0469902
-0.0515659,-0.836987,0.00328235,-0.066998,-0.0180308,-0.0500689
-0.134617,-0.753469,-0.0451828,-0.0561163,-0.0245923,-0.0479085
-0.115387,-0.856474,-0.0613419,-0.0364021,-0.0257442,-0.0430733
-0.116407,-0.98461,0.037838,-0.0282319,-0.0375177,-0.0416549
-0.059459,-1.0687,0.198517,-0.0224537,-0.0139788,-0.039637
0.0815762,-1.1074,0.380476,-0.0383968,0.00625361,-0.0460997
0.228719,-1.15577,0.0774643,-0.0429308,0.0190493,-0.0449986
-0.0973207,-1.95885,3.33619,0.109891,-0.045849,0.024631
-0.75025,-2.58684,2.41209,0.118861,-0.13661,0.0208889
-1.5068,-2.86281,2.09045,0.0761066,-0.196072,0.0164041
-2.13675,-2.77039,1.71489,0.0258582,-0.199411,0.0140234
-2.5793,-2.60036,0.368196,0.0195751,-0.195225,0.0108369
-2.08775,-2.00318,-1.06029,-0.0936585,-0.0020904,-0.00611784
-1.72271,-1.4845,-1.3375,-0.103734,-0.0132551,-0.00573513
-1.47182,-1.04588,-1.41329,-0.0949467,-0.024194,-0.00671879
-1.21669,-0.716356,-1.25129,-0.0971239,-0.0124182,-0.00574079
-0.916755,-0.483582,-0.723694,-0.0947732,0.00362593,-0.00769892
-0.743739,-0.626687,0.0292932,-0.0305896,0.0025795,0.00213703
-0.637482,-0.735599,-0.00596111,-0.0398082,-0.00148372,0.00239177
-0.541451,-0.780618,-0.0156929,-0.0375814,0.00243511,0.0056508
-0.471106,-0.858459,0.0850862,-0.0271507,0.000614788,0.00553629
-0.402881,-0.893801,-0.0648313,-0.0251395,-0.00535552,0.00766729
-0.0731511,0.00925204,-0.486334,-0.167661,0.101058,0.0617747
-0.092417,0.604628,0.209182,-0.147535,0.0397712,0.0539927
-0.343379,0.824228,0.952222,-0.113578,-0.0241098,0.0534348
-0.696491,0.722394,1.85627,-0.0519702,-0.0549388,0.0600769
-0.940956,0.149412,2.59114,0.0315551,-0.0642191,0.060906
-1.16866,0.022574,-1.46289,-0.0376707,-0.0985834,0.097163
-1.28466,-0.188706,-1.05647,-0.0228261,-0.0714748,0.101067
-1.40752,-0.365927,-0.656304,-0.0141963,-0.0575242,0.101233
-1.37615,-0.44174,0.0221509,-0.0367354,-0.0491507,0.0987162
-1.22784,-0.480636,0.625731,-0.0420423,-0.0300972,0.10231
-1.08151,-0.64268,-0.28693,0.0191469,-0.00868354,0.150345
-0.9997,-0.594377,-0.666833,-0.0183074,-0.021913,0.148124
-1.00753,-0.29436,-0.782728,-0.0860345,-0.0170397,0.14175
-0.901683,0.0337898,-0.868837,-0.109039,0.000624648,0.145387
-0.733975,0.166447,-1.03743,-0.0807809,0.0133905,0.146821
-0.523217,0.319897,-1.49855,-0.0670794,0.130025,0.176465
-0.446705,0.098874,-2.00269,0.0102499,0.0749745,0.177538
-0.639106,-0.274139,-2.15645,0.0581739,0.00136452,0.181673
-0.994922,-0.515091,-2.13254,0.0435712,-0.0444951,0.183284
-1.4051,-0.375563,-2.09076,-0.0276113,-0.0829872,0.186045
-1.44221,-0.145164,-0.0546666,-0.0845844,0.0409401,0.158134
-1.58766,-0.0282019,-0.160506,-0.0544858,0.00937893,0.160219
-1.84777,-0.13553,0.154895,-0.0187593,-0.0509175,0.160833
-2.06978,-0.506308,0.170742,0.0380778,-0.0525779,0.165216
-2.16513,-0.815887,0.33425,0.0507696,-0.0540365,0.167253
-2.10148,-0.906593,0.295346,0.0148591,0.00789162,0.153981
-2.00767,-0.87417,0.251149,0.00843325,0.0179569,0.148553
-1.98297,-0.845867,0.329272,-0.0066702,0.00196163,0.153699
