-0.08283,-0.147979,0.0374188,-0.03714,0.00632645,0.0506143
-0.117954,-0.317179,0.078807,-0.0378914,0.00375479,0.0497668
-0.147057,-0.411855,0.112773,-0.0257161,-0.000229265,0.0525399
-0.18857,-0.530319,0.0894399,-0.0331486,-0.00094939,0.0497508
-0.213041,-0.569708,-0.0531462,-0.030518,-0.000415631,0.0492359
-0.396338,0.753376,-0.435774,-0.243908,-0.00325375,0.163556
-0.827123,1.81421,-0.471103,-0.247145,-0.0945165,0.162389
-1.27341,2.28625,-0.199011,-0.181063,-0.116556,0.160456
-1.60034,2.16608,0.673581,-0.0950145,-0.109995,0.171862
-1.6348,1.64907,0.859583,-0.000743195,-0.0932703,0.174632
-1.73533,1.62262,-0.905766,-0.0926284,-0.0745363,0.160175
-1.78619,1.27995,-0.609658,-0.0388591,-0.074437,0.160957
-1.68842,0.792698,-0.18628,0.0161487,-0.0565982,0.164777
-1.44637,0.330646,0.554594,0.0254327,-0.0134885,0.16538
-1.13668,-0.0243588,1.01306,0.0187319,0.0168763,0.161322
-0.963922,-0.0831218,-0.0118645,-0.0182364,-0.000333969,0.141542
-0.8164,-0.141566,0.0383934,-0.0168217,0.00485771,0.141997
-0.7029,-0.19065,0.03744,-0.0214156,0.00221087,0.141702
-0.611324,-0.239257,0.197831,-0.0171863,0.00200087,0.148815
-0.49203,-0.275373,0.214046,-0.0210945,-0.00562863,0.141981
-0.467663,-1.17984,1.62603,0.122771,-0.0186225,0.116932
-0.249637,-1.88144,0.921502,0.10843,0.0109764,0.111857
0.00904797,-2.11844,0.437281,0.0663089,0.0696578,0.116899
0.284893,-2.07173,-0.707594,0.0086881,0.0715214,0.110183
0.392403,-1.74336,-1.68141,-0.0405048,0.0575453,0.108268
0.38117,-1.39698,1.21214,-0.0446152,0.039662,0.072616
0.330915,-1.05815,0.419373,-0.0564511,0.0183623,0.0742261
0.161767,-0.684069,0.00529606,-0.0747446,-0.00243658,0.0700597
-0.0334188,-0.45683,-0.610443,-0.0537145,0.000734875,0.0699072
-0.175462,-0.361775,-1.44669,-0.0398425,-0.0157458,0.0695095
-0.257081,-0.418053,-0.0279235,-0.0351724,0.017115,-0.0405231
-0.410178,-0.497131,-0.105636,-0.0393761,0.0250975,-0.0348812
-0.439299,-0.562639,-0.0871908,-0.0353185,0.0159311,-0.0425089
-0.51556,-0.648172,-0.00150831,-0.04131,0.0233397,-0.0405776
-0.538696,-0.684919,-0.0160061,-0.0338688,0.0189257,-0.0433218
0.223064,-0.462314,-2.0287,-0.103288,0.13845,-0.061027
0.920466,-0.460706,-1.14844,-0.0866562,0.168216,-0.0611461
1.40206,-0.514515,-0.614538,-0.0700226,0.180628,-0.0576205
1.52533,-0.446877,0.00367344,-0.0843653,0.127613,-0.0606882
1.3242,-0.422287,0.534209,-0.0818042,0.0659882,-0.0652123
0.734843,-0.710526,0.60025,-0.00100139,0.0155208,-0.082667
0.300292,-0.927251,0.654082,0.00429296,0.0267616,-0.0812768
-0.0378419,-1.07571,0.563027,-0.00380886,0.0278352,-0.0801711
-0.388593,-1.2166,0.613028,-0.00539878,0.0168862,-0.0825265
-0.601092,-1.29228,0.435386,-0.00464555,0.000111012,-0.0802957
-0.473449,-1.24825,0.0749385,-0.0309519,0.0389491,-0.0622355
-0.44218,-1.14042,0.157912,-0.048665,0.0316417,-0.0598649
-0.473252,-0.980881,-0.0614482,-0.0569114,0.00974367,-0.0670175
-0.576145,-0.846984,-0.148686,-0.0632849,0.00521796,-0.0644353
-0.583442,-0.706021,-0.301392,-0.0521006,-0.00176045,-0.0613352
-0.600074,-0.800402,-0.217326,-0.0402805,0.00528172,-0.0528338
-0.603432,-0.932462,-0.300476,-0.0221178,-0.0101477,-0.0553887
-0.542037,-1.03379,-0.157556,-0.0259131,0.00307596,-0.0562123
-0.487644,-1.06324,0.037361,-0.0407351,0.0358732,-0.0551614
-0.357584,-1.03411,0.197996,-0.0407141,0.0400653,-0.0577518
-1.01941,-1.9016,2.37105,0.125222,-0.127922,0.0110041
-1.83071,-2.40839,1.90308,0.11769,-0.20513,0.00530655
