0.00420028,-0.182231,-0.109964,-0.0284943,0.000422407,-0.00274928
0.0092503,-0.277056,-0.238866,-0.0344389,-0.00353838,-0.00379054
-0.0502997,-0.37222,-0.1892,-0.0319464,-0.000932694,-0.00404867
-0.0529357,-0.479807,-0.0152558,-0.0216105,-0.00641882,-0.00529217
-0.0693352,-0.556536,-0.214963,-0.0175231,0.00309851,-0.00376961
-0.268319,-0.0565453,0.101956,-0.0956716,0.0367478,0.159615
-0.689075,0.307542,1.88749,-0.0827892,0.00101855,0.158389
-1.29775,0.315425,2.76375,-0.011487,-0.0794542,0.164114
-1.98906,0.072303,2.61797,0.0442238,-0.150287,0.161766
-2.62008,0.0146104,3.76224,-0.00735873,-0.148713,0.155767
-2.19065,-0.0832882,-0.395938,-0.00434126,0.0225381,0.168377
-1.86956,-0.188981,-1.02868,0.0202329,0.00506413,0.166921
-1.66385,-0.146577,-0.792463,-0.0279627,0.00562959,0.162684
-1.56466,-0.0794695,-0.824957,-0.0356073,-0.00540511,0.162059
-1.41844,-0.00988215,-1.1852,-0.0188851,0.0133683,0.158872
-1.28095,-0.0605867,-0.0295458,-0.0233586,0.0169518,0.110298
-1.22757,-0.0994363,0.0755752,-0.0343213,0.0155416,0.113512
-1.13147,-0.134239,0.0615816,-0.0222934,0.0157789,0.115429
-1.07669,-0.212833,0.116173,-0.0213861,0.0252865,0.116205
-0.993195,-0.283317,-0.0120115,-0.00881223,0.0274967,0.115716
-0.753095,-0.698057,0.372164,0.0394411,0.0693174,0.104333
-0.602897,-0.765918,-0.589855,-0.020677,0.0525948,0.0955478
-0.498579,-0.635062,-1.48067,-0.0492415,0.0525031,0.0937534
-0.511318,-0.379948,-1.90842,-0.0640514,0.0645192,0.099028
-0.566777,-0.184846,-2.32141,-0.0754828,0.0192098,0.094533
-0.498662,-0.123133,-0.339464,-0.0217478,0.0436379,0.0996989
-0.613125,0.140835,-0.652328,-0.08762,0.0125617,0.090421
-0.76983,0.437718,-1.12085,-0.0851685,-0.00113343,0.088315
-0.927793,0.636693,-1.14412,-0.0824004,-0.00760269,0.089517
-1.08963,0.686299,-1.03088,-0.0822965,-0.015317,0.0896957
-0.998403,0.442776,-0.000613229,-0.0228174,0.0106824,-0.0353336
-0.903978,0.255588,-0.151906,-0.0213972,0.00719171,-0.0354341
-0.815647,0.0844513,-0.14916,-0.0195394,0.0118436,-0.0398168
-0.765616,-0.068712,-0.194609,-0.0236527,0.00771462,-0.0376614
-0.728424,-0.159257,-0.0532622,-0.0248238,0.00946526,-0.0420198
0.1439,-0.029576,-2.1787,-0.0993829,0.142547,-0.0735001
0.88612,-0.0181792,-1.3019,-0.0816842,0.159463,-0.0685177
1.38735,-0.0687289,-0.940912,-0.0687346,0.156998,-0.0661744
1.56908,-0.10213,-0.0876227,-0.0837308,0.100026,-0.0701981
1.44083,-0.173158,0.568278,-0.0714959,0.0530873,-0.0678251
0.885978,-0.446619,0.567044,-0.00364289,-0.00495961,-0.0809532
0.446226,-0.750148,0.708159,0.0005239,0.00861966,-0.081655
0.100872,-0.97506,0.668065,0.00847831,0.00523184,-0.0793875
